ChannelPartnerID,response,n_comp,loyalty,portal,rewards,nps,n_yrs,email,sms,call,Region,total_sales_2021,total_sales_2022,brand_B1_sales_2022,buying_frequency_2022,brand_engagement_2022,buying_frequency_B1_2022,brand_B1_contribution_2022,active_last_quarter,active_last_quarter_B1
69293,1,2,1,1,0,4,2,0,1,0,South,71521.0,32996.0,0.0,1.0,1.0,0.0,0.0,No,No
79489,0,1,1,0,1,8,5,1,0,1,East,0.0,33311.0,0.0,2.0,2.0,0.0,0.0,No,No
64372,0,4,1,1,1,6,5,1,1,1,East,27162.0,68997.0,13168.0,3.0,2.0,2.0,0.190848877487427,Yes,Yes
88629,0,1,1,1,1,1,6,1,1,1,West,64881.0,52722.0,0.0,3.0,2.0,0.0,0.0,Yes,No
80192,1,4,1,0,1,0,7,1,0,1,South,55466.0,36970.0,0.0,1.0,1.0,0.0,0.0,No,No
71754,0,1,1,1,1,7,4,1,1,1,East,63292.0,144081.0,43976.0,5.0,3.0,1.0,0.30521720421151993,Yes,Yes
81950,1,5,1,1,0,0,7,0,1,0,North,59554.0,67631.0,31295.0,2.0,2.0,1.0,0.46273158758557464,No,No
75444,0,5,0,0,0,2,6,1,0,0,South,15279.0,111948.0,0.0,4.0,3.0,0.0,0.0,No,No
99702,1,2,1,0,1,2,7,1,0,1,West,43441.0,87945.0,0.0,3.0,1.0,0.0,0.0,No,No
13218,1,1,1,1,0,7,4,0,1,0,South,62228.0,45806.0,20156.0,4.0,4.0,2.0,0.44002969043356766,Yes,Yes
37476,0,1,0,0,0,6,8,0,2,0,East,42079.0,95799.0,0.0,2.0,1.0,0.0,0.0,Yes,No
29038,0,1,1,0,1,8,3,1,0,1,West,6800.0,74945.0,16878.0,2.0,2.0,1.0,0.22520515044365869,Yes,No
32554,0,2,0,1,0,4,7,0,1,0,South,0.0,89021.0,55521.0,1.0,2.0,1.0,0.6236842992102987,No,No
30796,0,4,0,0,0,3,4,0,2,0,North,32893.0,150767.0,59158.0,3.0,4.0,1.0,0.3923802954227384,Yes,No
15679,1,3,1,0,1,9,9,1,0,1,East,75344.0,78882.0,0.0,3.0,3.0,0.0,0.0,No,No
97241,0,4,1,1,1,1,6,1,1,1,East,71380.0,63392.0,8382.0,3.0,3.0,2.0,0.1322248864209995,No,No
88804,0,3,1,0,1,5,3,1,0,1,West,14264.0,60206.0,0.0,2.0,2.0,0.0,0.0,Yes,No
31674,0,3,1,1,1,6,6,1,1,1,West,42655.0,43489.0,0.0,2.0,2.0,0.0,0.0,Yes,No
41869,1,4,0,1,0,2,9,0,1,1,East,190975.0,8418.0,0.0,1.0,1.0,0.0,0.0,No,No
14799,0,4,0,0,0,3,5,0,2,0,South,108679.0,25232.0,0.0,1.0,1.0,0.0,0.0,No,No
96361,0,4,1,0,1,7,7,1,0,1,South,124428.0,42628.0,28236.0,2.0,2.0,1.0,0.662381533264521,No,No
87924,0,4,1,1,1,1,5,1,1,1,North,64096.0,92680.0,47604.0,2.0,2.0,1.0,0.5136383254208028,No,No
79486,1,1,1,1,1,1,5,1,1,1,East,102855.0,40309.0,0.0,2.0,2.0,0.0,0.0,Yes,No
71049,1,5,1,1,1,6,8,1,1,1,West,34029.0,98285.0,0.0,3.0,2.0,0.0,0.0,No,No
62611,0,3,0,0,0,7,6,1,0,0,North,89661.0,98683.0,0.0,4.0,2.0,0.0,0.0,No,No
54174,0,2,1,0,1,5,4,1,0,1,East,46873.0,38705.0,0.0,3.0,3.0,0.0,0.0,No,No
64369,0,5,0,1,0,6,8,0,1,0,North,22130.0,79199.0,16107.0,5.0,4.0,2.0,0.20337377997196934,Yes,No
37299,1,2,0,1,0,9,8,1,1,1,North,125665.0,75518.0,30248.0,3.0,3.0,1.0,0.4005402685452475,No,No
82121,1,1,0,1,0,10,5,1,1,1,South,19124.0,57427.0,25486.0,2.0,2.0,1.0,0.4437982133839483,No,No
40989,0,4,0,1,0,4,3,0,1,0,South,0.0,64047.0,20028.0,3.0,3.0,1.0,0.31270785516886035,No,No
65246,1,4,1,0,1,4,6,1,0,1,North,91460.0,133153.0,17795.0,4.0,4.0,2.0,0.1336432524990049,No,No
56809,0,0,0,1,0,1,3,0,1,0,South,94277.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
93020,1,2,0,1,0,4,7,1,1,1,West,104786.0,67032.0,0.0,3.0,1.0,0.0,0.0,Yes,No
84582,0,0,1,0,1,4,8,1,0,1,West,111962.0,14024.0,0.0,1.0,1.0,0.0,0.0,No,No
76145,1,1,1,0,1,8,4,1,0,1,West,19002.0,166926.0,3699.0,4.0,4.0,1.0,0.0221595197872111,No,No
22356,0,3,1,1,1,0,9,1,1,1,North,0.0,18078.0,0.0,2.0,2.0,0.0,0.0,Yes,No
13918,0,2,0,1,0,2,5,0,1,0,West,49345.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
50129,0,3,1,0,1,8,9,1,0,1,East,0.0,87239.0,0.0,4.0,4.0,0.0,0.0,Yes,No
50304,1,0,0,1,0,2,6,1,1,1,North,15504.0,100059.0,16434.0,3.0,3.0,1.0,0.1642430965730219,No,No
60499,1,2,1,0,0,4,7,0,0,2,East,82183.0,43542.0,0.0,3.0,2.0,0.0,0.0,Yes,No
52061,1,1,1,0,1,1,9,1,0,1,East,103684.0,71454.0,0.0,2.0,1.0,0.0,0.0,No,No
36944,0,3,0,0,0,0,4,1,0,0,East,43665.0,74419.0,24212.0,3.0,3.0,1.0,0.3253470215939478,Yes,No
61202,1,1,1,0,0,0,7,1,0,2,North,42202.0,32048.0,0.0,1.0,1.0,0.0,0.0,No,No
52765,1,2,1,1,1,10,7,1,1,1,South,6021.0,77715.0,0.0,3.0,2.0,0.0,0.0,No,No
44327,1,1,1,1,1,8,9,1,1,1,North,28238.0,20665.0,0.0,1.0,1.0,0.0,0.0,No,No
35890,0,2,1,0,1,4,2,1,0,1,East,47568.0,59838.0,0.0,3.0,2.0,0.0,0.0,Yes,No
39405,1,4,0,0,0,0,4,1,0,2,South,29491.0,45992.0,0.0,1.0,1.0,0.0,0.0,No,No
63663,0,0,1,0,1,8,7,1,0,1,East,18276.0,29940.0,0.0,2.0,1.0,0.0,0.0,No,No
55225,0,3,1,0,1,6,5,1,0,1,South,143430.0,175837.0,66813.0,6.0,4.0,3.0,0.379971223348897,Yes,No
10048,1,2,0,0,0,5,5,1,0,0,South,9495.0,91828.0,44211.0,2.0,2.0,1.0,0.4814544583351483,No,No
91611,1,2,0,0,0,6,8,1,0,2,East,67481.0,5511.0,0.0,1.0,1.0,0.0,0.0,No,No
11806,0,2,1,0,1,7,6,1,0,1,East,73357.0,51084.0,2083.0,3.0,3.0,1.0,0.04077597682248845,No,No
93369,0,3,1,1,1,8,8,1,1,1,South,27438.0,69382.0,0.0,2.0,2.0,0.0,0.0,Yes,No
84931,0,5,0,1,0,7,8,0,1,0,East,200708.0,23823.0,0.0,3.0,2.0,0.0,0.0,Yes,No
12509,1,5,0,1,0,0,6,1,1,0,West,82942.0,38265.0,0.0,1.0,1.0,0.0,0.0,No,No
94072,0,2,0,0,0,5,5,1,0,0,East,9044.0,153251.0,0.0,3.0,3.0,0.0,0.0,Yes,No
40283,0,1,0,0,0,4,5,1,0,0,East,61844.0,138112.0,66777.0,4.0,4.0,2.0,0.48349889944392954,Yes,Yes
31845,0,3,0,1,0,3,4,0,1,0,East,64492.0,83964.0,21112.0,2.0,3.0,1.0,0.25144109380210566,No,No
42041,1,4,1,0,1,9,6,1,0,1,East,42748.0,9301.0,0.0,1.0,1.0,0.0,0.0,No,No
14970,0,3,0,0,0,2,6,0,2,0,North,127573.0,30524.0,10712.0,2.0,2.0,1.0,0.35093696763202725,No,No
33777,0,4,1,1,1,7,2,1,1,1,West,113346.0,122420.0,28442.0,4.0,3.0,2.0,0.23233131841202417,Yes,No
18660,1,4,0,1,0,8,7,1,1,1,East,186460.0,67118.0,3833.0,3.0,2.0,1.0,0.05710837629249978,Yes,No
42918,0,1,0,0,0,8,6,0,2,0,West,171686.0,74615.0,31626.0,4.0,4.0,1.0,0.42385579307109833,No,No
34481,1,1,1,0,0,7,5,0,2,0,East,64034.0,20800.0,0.0,2.0,2.0,0.0,0.0,No,No
44676,0,2,0,1,0,3,8,0,1,0,West,158228.0,39044.0,31670.0,2.0,2.0,1.0,0.8111361540825736,Yes,No
62254,1,1,1,0,1,3,5,1,0,1,South,3748.0,45171.0,41989.0,2.0,2.0,1.0,0.9295565739080384,No,No
72449,0,0,0,1,0,4,4,0,1,0,East,77997.0,52647.0,0.0,4.0,4.0,0.0,0.0,Yes,No
90027,1,1,0,1,0,7,5,1,1,1,North,45087.0,8181.0,8181.0,1.0,1.0,1.0,1.0,Yes,Yes
36238,0,3,0,1,0,6,5,0,1,0,West,60162.0,135026.0,24639.0,3.0,3.0,2.0,0.18247596759142684,Yes,No
27801,0,1,0,0,0,7,9,1,2,0,South,26447.0,71021.0,1246.0,3.0,3.0,1.0,0.01754410667267428,Yes,No
27975,0,4,0,0,0,2,3,1,0,0,South,54154.0,69106.0,20173.0,3.0,3.0,1.0,0.2919138714438688,Yes,Yes
11100,0,3,0,1,0,3,2,0,1,0,North,78199.0,50504.0,30678.0,3.0,3.0,2.0,0.6074370346903215,Yes,Yes
92663,0,2,0,1,0,7,6,0,1,0,South,77519.0,76904.0,0.0,2.0,2.0,0.0,0.0,Yes,No
38874,0,4,1,1,1,5,8,1,1,1,South,122579.0,56576.0,24362.0,4.0,3.0,1.0,0.4306066176470588,Yes,No
30436,0,2,1,1,1,4,4,1,1,1,North,82087.0,54654.0,14854.0,3.0,4.0,1.0,0.27178248618582357,Yes,No
33952,0,4,1,0,1,4,3,1,0,1,South,83620.0,26104.0,0.0,2.0,2.0,0.0,0.0,Yes,No
76842,0,3,0,0,0,8,3,2,0,0,North,50774.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
49772,0,3,0,0,0,3,2,1,0,0,North,147204.0,9499.0,0.0,1.0,1.0,0.0,0.0,No,No
41335,0,3,1,0,1,2,4,1,0,1,South,164704.0,4865.0,0.0,1.0,1.0,0.0,0.0,No,No
32897,0,5,0,0,0,5,7,0,1,0,East,25633.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
33072,0,3,0,1,0,2,4,0,1,0,South,32762.0,9254.0,9254.0,1.0,1.0,1.0,1.0,No,No
24634,0,3,1,0,1,2,4,1,0,1,North,58581.0,65267.0,11930.0,3.0,3.0,1.0,0.18278762621232783,Yes,Yes
34829,0,4,0,0,0,2,2,0,1,0,East,25223.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
52407,0,2,0,0,0,3,8,0,1,0,North,39963.0,27405.0,22489.0,2.0,2.0,1.0,0.8206166757890896,Yes,Yes
43970,0,4,1,0,1,4,8,1,0,1,West,63991.0,60197.0,12768.0,3.0,3.0,1.0,0.21210359320231906,No,No
35532,0,5,0,0,0,5,4,0,1,0,North,39428.0,68898.0,0.0,2.0,1.0,0.0,0.0,Yes,No
45728,0,3,0,0,0,4,4,0,1,0,South,59520.0,10201.0,0.0,1.0,1.0,0.0,0.0,No,No
63306,0,4,1,0,1,4,7,1,0,1,North,61612.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
54868,0,2,1,0,1,2,6,1,0,1,North,149703.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
58384,0,2,1,0,1,2,3,1,0,1,West,34397.0,46437.0,0.0,3.0,3.0,0.0,0.0,Yes,No
91254,0,0,0,1,0,2,5,0,1,0,East,36148.0,33378.0,0.0,1.0,1.0,0.0,0.0,No,No
82816,0,4,1,1,1,3,5,1,1,1,West,64922.0,127956.0,103535.0,3.0,2.0,2.0,0.8091453312076026,Yes,Yes
93012,0,0,1,1,1,3,6,1,1,1,North,69820.0,14269.0,0.0,2.0,2.0,0.0,0.0,No,No
84574,0,2,0,0,0,4,5,0,1,0,East,96369.0,126464.0,81941.0,6.0,3.0,3.0,0.6479393345141701,Yes,Yes
12152,0,4,1,0,1,7,9,1,0,1,West,9732.0,28934.0,0.0,2.0,2.0,0.0,0.0,Yes,No
93715,0,3,0,1,0,5,2,0,1,0,North,9560.0,21800.0,0.0,1.0,1.0,0.0,0.0,No,No
85277,0,2,0,1,0,7,8,0,1,0,North,15732.0,19897.0,19897.0,1.0,1.0,1.0,1.0,No,No
76840,0,3,0,1,0,4,3,0,1,0,West,38926.0,79861.0,0.0,2.0,2.0,0.0,0.0,Yes,No
68402,0,4,1,0,1,2,3,1,0,1,South,12418.0,35725.0,26550.0,2.0,2.0,1.0,0.7431770468859342,Yes,Yes
59965,0,5,0,0,0,4,4,0,1,0,East,80017.0,23271.0,0.0,1.0,2.0,0.0,0.0,No,No
70160,0,1,1,1,1,3,7,1,1,1,South,32167.0,111621.0,43801.0,3.0,3.0,2.0,0.39240823859309626,Yes,Yes
70334,0,4,0,0,0,2,6,0,1,0,East,47140.0,15610.0,3484.0,2.0,2.0,1.0,0.22319026265214606,Yes,Yes
43264,0,4,1,1,1,5,4,1,1,1,North,105710.0,39688.0,0.0,1.0,2.0,0.0,0.0,Yes,No
53459,0,3,1,0,1,2,3,1,0,1,North,23925.0,44629.0,0.0,2.0,1.0,0.0,0.0,No,No
38342,0,5,1,1,1,4,6,1,1,1,West,22814.0,67878.0,0.0,3.0,2.0,0.0,0.0,No,No
62600,0,2,1,0,1,6,5,1,0,1,West,57661.0,38326.0,4221.0,3.0,3.0,1.0,0.11013411261284768,Yes,No
54163,0,1,1,0,1,2,7,1,0,1,South,0.0,109176.0,53219.0,3.0,3.0,1.0,0.4874606140543709,Yes,No
57678,0,5,0,0,0,2,8,0,1,0,East,100693.0,68859.0,0.0,1.0,1.0,0.0,0.0,Yes,No
93889,0,3,0,1,0,5,4,0,1,0,South,5241.0,100914.0,34292.0,5.0,4.0,1.0,0.339814099133916,Yes,Yes
28147,0,2,0,1,0,3,3,0,1,0,East,88206.0,61262.0,52317.0,2.0,2.0,1.0,0.8539877901472365,Yes,Yes
64358,1,2,1,0,0,8,4,1,0,2,North,24883.0,12323.0,0.0,1.0,1.0,0.0,0.0,No,No
64532,0,2,1,1,1,8,8,1,1,1,North,39142.0,111811.0,3773.0,5.0,3.0,1.0,0.033744443748826146,Yes,No
68048,1,3,1,0,1,8,6,1,0,1,North,13943.0,56824.0,20368.0,2.0,3.0,1.0,0.35844009573419683,Yes,Yes
14259,0,4,1,1,0,4,4,0,1,0,West,9197.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
38517,1,3,1,0,1,2,5,1,0,1,East,18816.0,91019.0,34707.0,3.0,3.0,1.0,0.38131598896933605,Yes,No
42032,1,5,0,0,0,6,4,0,0,2,South,7229.0,11214.0,0.0,2.0,2.0,0.0,0.0,No,No
40274,0,5,0,1,0,6,2,0,1,0,East,82251.0,87069.0,48029.0,4.0,4.0,2.0,0.5516199795564437,No,No
57853,0,1,1,1,1,5,7,1,1,1,East,9964.0,69395.0,0.0,3.0,3.0,0.0,0.0,No,No
61368,0,4,1,1,1,2,4,1,1,1,North,8677.0,131167.0,31261.0,4.0,4.0,1.0,0.23832976282144136,No,No
85626,1,3,1,1,0,1,5,0,1,2,North,31313.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
77189,0,2,0,0,0,6,4,0,1,0,West,69258.0,34951.0,0.0,3.0,2.0,0.0,0.0,Yes,No
87384,0,3,1,1,1,1,3,1,1,1,East,25562.0,189259.0,43576.0,4.0,5.0,1.0,0.23024532518929086,Yes,No
23574,0,2,1,0,1,0,4,1,0,1,West,13230.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
15136,0,5,1,0,0,6,8,0,1,0,West,21419.0,61001.0,0.0,2.0,1.0,0.0,0.0,Yes,No
18652,1,4,0,1,0,5,4,0,1,0,East,13755.0,53477.0,0.0,1.0,1.0,0.0,0.0,Yes,No
